date,ticker,returns
2024-09-09,^FCHI,0.009923420273338701
2024-09-10,^FCHI,-0.0023850964809996045
2024-09-11,^FCHI,-0.0014471352667404513
2024-09-12,^FCHI,0.005169747809516068
2024-09-13,^FCHI,0.004059165077769933
2024-09-16,^FCHI,-0.00211782038026187
2024-09-17,^FCHI,0.005098367228608014
2024-09-18,^FCHI,-0.005678861340075891
2024-09-19,^FCHI,0.022902961240965913
2024-09-20,^FCHI,-0.015120707652298337
2024-09-23,^FCHI,0.0010426722199465832
2024-09-24,^FCHI,0.012776859929809925
2024-09-25,^FCHI,-0.005048605883049451
2024-09-26,^FCHI,0.023325216417038774
2024-09-27,^FCHI,0.006419480568624625
2024-09-30,^FCHI,-0.020026211984694897
2024-10-01,^FCHI,-0.008077814986248932
2024-10-02,^FCHI,0.0004647461157532007
2024-10-03,^FCHI,-0.013171742025081201
2024-10-04,^FCHI,0.008502534168124187
2024-10-07,^FCHI,0.004596008793952278
2024-10-08,^FCHI,-0.007220175655750727
2024-10-09,^FCHI,0.0051546830127353616
2024-10-10,^FCHI,-0.0024470608659887816
2024-10-11,^FCHI,0.0048133475461853426
2024-10-14,^FCHI,0.003189531840516402
2024-10-15,^FCHI,-0.010535281638489824
2024-10-16,^FCHI,-0.003984357021862062
2024-10-17,^FCHI,0.012243724034803893
2024-10-18,^FCHI,0.0038661482270940795
2024-10-21,^FCHI,-0.01009054533853837
2024-10-22,^FCHI,-0.00014992679568270884
2024-10-23,^FCHI,-0.004992649958187267
2024-10-24,^FCHI,0.0007735672122644033
2024-10-25,^FCHI,-0.0007649649564054339
2024-10-28,^FCHI,0.007922585545962368
2024-10-29,^FCHI,-0.006064634426149906
2024-10-30,^FCHI,-0.011017013664589181
2024-10-31,^FCHI,-0.0104989186750708
2024-11-01,^FCHI,0.00799139977406016
2024-11-04,^FCHI,-0.005047826666614852
2024-11-05,^FCHI,0.004807560470236227
2024-11-06,^FCHI,-0.005068081456083617
2024-11-07,^FCHI,0.0075974489034988935
2024-11-08,^FCHI,-0.011706821622226582
2024-11-11,^FCHI,0.012019883967606226
2024-11-12,^FCHI,-0.026915731168126733
2024-11-13,^FCHI,-0.0014044458918083258
2024-11-14,^FCHI,0.013159479374519778
2024-11-15,^FCHI,-0.005767379168117426
2024-11-18,^FCHI,0.0011830172642741665
2024-11-19,^FCHI,-0.006676052265508492
2024-11-20,^FCHI,-0.004314176199149755
2024-11-21,^FCHI,0.002065670873979686
2024-11-22,^FCHI,0.0057795775623694645
2024-11-25,^FCHI,0.00033913796097251314
2024-11-26,^FCHI,-0.008675261124734157
2024-11-27,^FCHI,-0.007155453553585933
2024-11-28,^FCHI,0.005070707519520434
2024-11-29,^FCHI,0.007780737999268705
2024-12-02,^FCHI,0.00024606031852192345
2024-12-03,^FCHI,0.0025604624094308637
2024-12-04,^FCHI,0.0065964291242404105
2024-12-05,^FCHI,0.0037326043514935847
2024-12-06,^FCHI,0.013142257355751585
2024-12-09,^FCHI,0.00717128252329835
2024-12-10,^FCHI,-0.011411597911579308
2024-12-11,^FCHI,0.003870313656256563
2024-01-02,^GSPC,
2024-01-03,^GSPC,-0.008016314922730805
2024-01-04,^GSPC,-0.0034283812973570083
2024-01-05,^GSPC,0.0018256861788026324
2024-01-08,^GSPC,0.014114629309846638
2024-01-09,^GSPC,-0.0014779006799081618
2024-01-10,^GSPC,0.00566597189372442
2024-01-11,^GSPC,-0.0006710555783868699
2024-01-12,^GSPC,0.0007509755941104146
2024-01-16,^GSPC,-0.0037313402367431525
2024-01-17,^GSPC,-0.005616897183990499
2024-01-18,^GSPC,0.008805260963896
2024-01-19,^GSPC,0.012313502764936146
2024-01-22,^GSPC,0.0021943252026270788
2024-01-23,^GSPC,0.002921374261968035
2024-01-24,^GSPC,0.0008119284117831249
2024-01-25,^GSPC,0.005260365527706368
2024-01-26,^GSPC,-0.0006517852510764532
2024-01-29,^GSPC,0.007556774896180896
2024-01-30,^GSPC,-0.0006006499345398986
2024-01-31,^GSPC,-0.016105744611597972
2024-02-01,^GSPC,0.012493688211609788
2024-02-02,^GSPC,0.01068444607751462
2024-02-05,^GSPC,-0.0031863375266721894
2024-02-06,^GSPC,0.0023104108269635937
2024-02-07,^GSPC,0.008241457963390042
2024-02-08,^GSPC,0.0005705832608251526
2024-02-09,^GSPC,0.0057423415255595245
2024-02-12,^GSPC,-0.0009489536011326738
2024-02-13,^GSPC,-0.013674255653625456
2024-02-14,^GSPC,0.009579763275017639
2024-02-15,^GSPC,0.005821250684729495
2024-02-16,^GSPC,-0.0048034698371121065
2024-02-20,^GSPC,-0.006005322001165325
2024-02-21,^GSPC,0.001264199922982101
2024-02-22,^GSPC,0.02112288421741404
2024-02-23,^GSPC,0.0003479475462115911
2024-02-26,^GSPC,-0.003786751350190576
2024-02-27,^GSPC,0.0017063496993998672
2024-02-28,^GSPC,-0.001658155060430544
2024-02-29,^GSPC,0.005229094697149161
2024-03-01,^GSPC,0.00800782894888763
2024-03-04,^GSPC,-0.0011932620709189656
2024-03-05,^GSPC,-0.010193100883444606
2024-03-06,^GSPC,0.005141103203274655
2024-03-07,^GSPC,0.010304127925951478
2024-03-08,^GSPC,-0.0065285190034379825
2024-03-11,^GSPC,-0.001122238087346461
2024-03-12,^GSPC,0.011201787981366396
2024-03-13,^GSPC,-0.0019245297153407392
2024-03-14,^GSPC,-0.0028710915621273925
2024-03-15,^GSPC,-0.006482917484461503
2024-03-18,^GSPC,0.006318059504952345
2024-03-19,^GSPC,0.0056491496501236416
2024-03-20,^GSPC,0.008904173912846591
2024-03-21,^GSPC,0.0032365354015160275
2024-03-22,^GSPC,-0.0014021878490156903
2024-03-25,^GSPC,-0.0030549644525015296
2024-03-26,^GSPC,-0.002799795225030266
2024-03-27,^GSPC,0.008630626525532925
2024-03-28,^GSPC,0.0011164855071790214
2024-04-01,^GSPC,-0.0020135845401164643
2024-04-02,^GSPC,-0.0072390590731691296
2024-04-03,^GSPC,0.001091122364688113
2024-04-04,^GSPC,-0.012334336350379616
2024-04-05,^GSPC,0.011099194174331695
2024-04-08,^GSPC,-0.00037463099831791524
2024-04-09,^GSPC,0.0014454931932483817
2024-04-10,^GSPC,-0.009456980649108493
2024-04-11,^GSPC,0.007444797710585593
2024-04-12,^GSPC,-0.01455068829580164
2024-04-15,^GSPC,-0.01202135494776202
2024-04-16,^GSPC,-0.0020565070133361507
2024-04-17,^GSPC,-0.005780602724641426
2024-04-18,^GSPC,-0.002208160119998248
2024-04-19,^GSPC,-0.00875854812743615
2024-04-22,^GSPC,0.008731248071466746
2024-04-23,^GSPC,0.011964576270872662
2024-04-24,^GSPC,0.0002130100613548791
2024-04-25,^GSPC,-0.004576430353515626
2024-04-26,^GSPC,0.01020914263474304
2024-04-29,^GSPC,0.0031784486665891176
2024-04-30,^GSPC,-0.01573051358686217
2024-05-01,^GSPC,-0.0034354388154940185
2024-05-02,^GSPC,0.009128437077573048
2024-05-03,^GSPC,0.012556739721478527
2024-05-06,^GSPC,0.01032612390701182
2024-05-07,^GSPC,0.0013434298232750663
2024-05-08,^GSPC,-5.835618166138978e-06
2024-05-09,^GSPC,0.005090947698625836
2024-05-10,^GSPC,0.001649398844549843
2024-05-13,^GSPC,-0.00024130405535727206
2024-05-14,^GSPC,0.004837813139759728
2024-05-15,^GSPC,0.011715927882596233
2024-05-16,^GSPC,-0.0020816677921287052
2024-05-17,^GSPC,0.0011647735102702228
2024-05-20,^GSPC,0.0009163899374069473
2024-05-21,^GSPC,0.002501874243978186
2024-05-22,^GSPC,-0.002706123039226127
2024-05-23,^GSPC,-0.0073807894850155265
2024-05-24,^GSPC,0.0070010425881694704
2024-05-28,^GSPC,0.0002488018529340774
2024-05-29,^GSPC,-0.007367046509680453
2024-05-30,^GSPC,-0.005975035585443322
2024-05-31,^GSPC,0.00802787620486467
2024-06-03,^GSPC,0.0011160825806737495
2024-06-04,^GSPC,0.0015028090913065117
2024-06-05,^GSPC,0.011847649793331305
2024-06-06,^GSPC,-0.00019981663563317653
2024-06-07,^GSPC,-0.0011152197300303701
2024-06-10,^GSPC,0.0025808546645145203
2024-06-11,^GSPC,0.0027103813151374556
2024-06-12,^GSPC,0.008503672791998707
2024-06-13,^GSPC,0.0023446558536817097
2024-06-14,^GSPC,-0.000393860697500914
2024-06-17,^GSPC,0.007664386564552705
2024-06-18,^GSPC,0.0025213273947457537
2024-06-20,^GSPC,-0.0025259318472709014
2024-06-21,^GSPC,-0.001562130321101196
2024-06-24,^GSPC,-0.003065171894990004
2024-06-25,^GSPC,0.003933590015736899
2024-06-26,^GSPC,0.0015724312002203256
2024-06-27,^GSPC,0.0009073212238914774
2024-06-28,^GSPC,-0.004083652583445674
2024-07-01,^GSPC,0.0026755639309195
2024-07-02,^GSPC,0.006195317856513505
2024-07-03,^GSPC,0.005084444409779065
2024-07-05,^GSPC,0.005448765178485582
2024-07-08,^GSPC,0.0010166989647510949
2024-07-09,^GSPC,0.0007410719362856977
2024-07-10,^GSPC,0.010208065293514812
2024-07-11,^GSPC,-0.008763028841120457
2024-07-12,^GSPC,0.0055170270744306915
2024-07-15,^GSPC,0.0028262026252154904
2024-07-16,^GSPC,0.006389375498743188
2024-07-17,^GSPC,-0.013927543241993745
2024-07-18,^GSPC,-0.007816403936922511
2024-07-19,^GSPC,-0.007140265531926926
2024-07-22,^GSPC,0.01079203564940956
2024-07-23,^GSPC,-0.001558102589770738
2024-07-24,^GSPC,-0.02314909375473495
2024-07-25,^GSPC,-0.005142620237842288
2024-07-26,^GSPC,0.011090468702846357
2024-07-29,^GSPC,0.0008133101292933098
2024-07-30,^GSPC,-0.004960171878030217
2024-07-31,^GSPC,0.0157933986591674
2024-08-01,^GSPC,-0.013693502993456064
2024-08-02,^GSPC,-0.018381860868696753
2024-08-05,^GSPC,-0.02996879838863975
2024-08-06,^GSPC,0.010354085880061037
2024-08-07,^GSPC,-0.007734647858502863
2024-08-08,^GSPC,0.023042611519136447
2024-08-09,^GSPC,0.004671676849538509
2024-08-12,^GSPC,4.303397765514916e-05
2024-08-13,^GSPC,0.016847579753558328
2024-08-14,^GSPC,0.0038237284285767004
2024-08-15,^GSPC,0.016133247764330783
2024-08-16,^GSPC,0.001989779357261412
2024-08-19,^GSPC,0.009722284736913167
2024-08-20,^GSPC,-0.0019845553982971165
2024-08-21,^GSPC,0.004239676828782013
2024-08-22,^GSPC,-0.008932805548120926
2024-08-23,^GSPC,0.01148337085011919
2024-08-26,^GSPC,-0.0031537266931381813
2024-08-27,^GSPC,0.0015951960865450143
2024-08-28,^GSPC,-0.00597597320797616
2024-08-29,^GSPC,-3.937906806072977e-05
2024-08-30,^GSPC,0.010093051774424433
2024-09-03,^GSPC,-0.02115107439771169
2024-09-04,^GSPC,-0.0016025435809103872
2024-09-05,^GSPC,-0.003018017615584734
2024-09-06,^GSPC,-0.01726024985928465
2024-09-09,^GSPC,0.0115800702824842
2024-09-10,^GSPC,0.004472672652839682
2024-09-11,^GSPC,0.010665025888896507
2024-09-12,^GSPC,0.007495302358939249
2024-09-13,^GSPC,0.005407711405364557
2024-09-16,^GSPC,0.0012566297656613212
2024-09-17,^GSPC,0.00026455008109871336
2024-09-18,^GSPC,-0.002896455862498093
2024-09-19,^GSPC,0.01697685316676334
2024-09-20,^GSPC,-0.0019410273951238066
2024-09-23,^GSPC,0.0028092730585327352
2024-09-24,^GSPC,0.0025111788443470395
2024-09-25,^GSPC,-0.0018612489301417234
2024-09-26,^GSPC,0.00403867571712313
2024-09-27,^GSPC,-0.0012532169669905446
2024-09-30,^GSPC,0.004236552581176722
2024-10-01,^GSPC,-0.009324107094664358
2024-10-02,^GSPC,0.00013839090212397487
2024-10-03,^GSPC,-0.001681413492255035
2024-10-04,^GSPC,0.008970249395274354
2024-10-07,^GSPC,-0.009586022165882668
2024-10-08,^GSPC,0.009689347495581924
2024-10-09,^GSPC,0.007113411987488272
2024-10-10,^GSPC,-0.002070122839989974
2024-10-11,^GSPC,0.006051847587953629
2024-10-14,^GSPC,0.0077076668832223305
2024-10-15,^GSPC,-0.007609466332438197
2024-10-16,^GSPC,0.004679145956573816
2024-10-17,^GSPC,-0.00017116047891174713
2024-10-18,^GSPC,0.00397155273894878
2024-10-21,^GSPC,-0.0018227694906369774
2024-10-22,^GSPC,-0.0004748538883844189
2024-10-23,^GSPC,-0.009191323428069387
2024-10-24,^GSPC,0.002145772011323821
2024-10-25,^GSPC,-0.00029944716993013376
2024-10-28,^GSPC,0.0026514435020339455
2024-10-29,^GSPC,0.001614127248163344
2024-10-30,^GSPC,-0.003300233889343751
2024-10-31,^GSPC,-0.018614700871699585
2024-11-01,^GSPC,0.004092509543626166
2024-11-04,^GSPC,-0.002812083478299976
2024-11-05,^GSPC,0.012265644545291332
2024-11-06,^GSPC,0.025295927786425976
2024-11-07,^GSPC,0.007431229727488331
2024-11-08,^GSPC,0.0037568333092317108
2024-11-11,^GSPC,0.0009690634297987444
2024-11-12,^GSPC,-0.00289265965137242
2024-11-13,^GSPC,0.00023222772482434095
2024-11-14,^GSPC,-0.006049734794859041
2024-11-15,^GSPC,-0.013203489851361216
2024-11-18,^GSPC,0.003917814394541086
2024-11-19,^GSPC,0.003963584828470035
2024-11-20,^GSPC,2.195086225209586e-05
2024-11-21,^GSPC,0.0053404615405816536
2024-11-22,^GSPC,0.003467959094991535
2024-11-25,^GSPC,0.003020480305938378
2024-11-26,^GSPC,0.005722005647630368
2024-11-27,^GSPC,-0.003801238017440034
2024-11-29,^GSPC,0.005607785488815242
2024-12-02,^GSPC,0.0024484564662998753
2024-12-03,^GSPC,0.0004514491145146682
2024-12-04,^GSPC,0.006051417924264779
2024-12-05,^GSPC,-0.0018697756269248078
2024-12-06,^GSPC,0.0024954538421815275
2024-12-09,^GSPC,-0.006144213927296471
2024-12-10,^GSPC,-0.002963883313944371
2024-12-11,^GSPC,0.008165786048233592
2024-01-02,URTH,
2024-01-03,URTH,-0.008035710930924589
2024-01-04,URTH,-0.0011465203533403967
2024-01-05,URTH,0.0012242718924071472
2024-01-08,URTH,0.013220195587168693
2024-01-09,URTH,-0.003997308104621289
2024-01-10,URTH,0.005830787873556398
2024-01-11,URTH,-7.53264310535684e-05
2024-01-12,URTH,0.0008281867084078964
2024-01-16,URTH,-0.006920857101277322
2024-01-17,URTH,-0.006514792507155587
2024-01-18,URTH,0.008387442915822385
2024-01-19,URTH,0.010434780571899616
2024-01-22,URTH,0.0023198647883353463
2024-01-23,URTH,0.0012691275444851602
2024-01-24,URTH,0.0023115618050300046
2024-01-25,URTH,0.003942888438000169
2024-01-26,URTH,0.0008892579975259274
2024-01-29,URTH,0.0076996730740783725
2024-01-30,URTH,-0.0008815654836901166
2024-01-31,URTH,-0.0131628266831465
2024-02-01,URTH,0.011549942125642199
2024-02-02,URTH,0.005156578222707431
2024-02-05,URTH,-0.0044706261078661935
2024-02-06,URTH,0.0039016718046260834
2024-02-07,URTH,0.005719762096058734
2024-02-08,URTH,0.0005832914169090486
2024-02-09,URTH,0.004882344834763019
2024-02-12,URTH,0.0007251207270975168
2024-02-13,URTH,-0.014999998316460705
2024-02-14,URTH,0.010667315090414409
2024-02-15,URTH,0.008516453410527314
2024-02-16,URTH,-0.0036809228879800537
2024-02-20,URTH,-0.0031151036580111535
2024-02-21,URTH,0.000654051534668687
2024-02-22,URTH,0.01801014843823112
2024-02-23,URTH,0.0010701007121114436
2024-02-26,URTH,-0.003848023809536971
2024-02-27,URTH,0.002575184997935187
2024-02-28,URTH,-0.0031393761673750298
2024-02-29,URTH,0.00407972944298618
2024-03-01,URTH,0.008982107332158096
2024-03-04,URTH,-0.0012010911808326696
2024-03-05,URTH,-0.0077808738344548045
2024-03-06,URTH,0.0074855665001023475
2024-03-07,URTH,0.010755627316242133
2024-03-08,URTH,-0.005320587402911858
2024-03-11,URTH,-0.0028857908377231123
2024-03-12,URTH,0.010517506218055583
2024-03-13,URTH,-0.0009081515200070056
2024-03-14,URTH,-0.004404759210431042
2024-03-15,URTH,-0.004634713022715897
2024-03-18,URTH,0.0030336772928785116
2024-03-19,URTH,0.004923721804216408
2024-03-20,URTH,0.009379214106504552
2024-03-21,URTH,0.003189756177353509
2024-03-22,URTH,-0.0018663998984201902
2024-03-25,URTH,-0.002770028431807847
2024-03-26,URTH,-0.0013194317763314256
2024-03-27,URTH,0.007648964444162409
2024-03-28,URTH,0.0
2024-04-01,URTH,-0.0028293264480083735
2024-04-02,URTH,-0.006920438961886988
2024-04-03,URTH,0.002996469903297383
2024-04-04,URTH,-0.011324847212812128
2024-04-05,URTH,0.008854493086529303
2024-04-08,URTH,0.001114494513622999
2024-04-09,URTH,0.0007653754575063232
2024-04-10,URTH,-0.011054673769960832
2024-04-11,URTH,0.006889817795989961
2024-04-12,URTH,-0.01557042552443677
2024-04-15,URTH,-0.010213616661510772
2024-04-16,URTH,-0.004084518375671142
2024-04-17,URTH,-0.0033097910481959536
2024-04-18,URTH,-0.0029598445776901627
2024-04-19,URTH,-0.005792593483119224
2024-04-22,URTH,0.008739289080558654
2024-04-23,URTH,0.011190656810762922
2024-04-24,URTH,-0.000785375950355216
2024-04-25,URTH,-0.0035728273877145833
2024-04-26,URTH,0.0096809900417818
2024-04-29,URTH,0.0030539305522860882
2024-04-30,URTH,-0.014586094708884612
2024-05-01,URTH,-0.004095670937808604
2024-05-02,URTH,0.01067816649419906
2024-05-03,URTH,0.012135875633313864
2024-05-06,URTH,0.009803960125202016
2024-05-07,URTH,0.001047752411507341
2024-05-08,URTH,-6.98130749514636e-05
2024-05-09,URTH,0.0057916474604260415
2024-05-10,URTH,0.0016650149045429607
2024-05-13,URTH,-0.0006233829429296289
2024-05-14,URTH,0.005890999126547669
2024-05-15,URTH,0.011437246412707935
2024-05-16,URTH,-0.0024523201873651868
2024-05-17,URTH,0.001980280748663077
2024-05-20,URTH,0.00034074200900358065
2024-05-21,URTH,0.0016351733641486454
2024-05-22,URTH,-0.004829350347502315
2024-05-23,URTH,-0.006903107091582483
2024-05-24,URTH,0.006951091218668326
2024-05-28,URTH,0.0002050532662116744
2024-05-29,URTH,-0.01038667107382596
2024-05-30,URTH,-0.0013120677398286151
2024-05-31,URTH,0.007467450515155516
2024-06-03,URTH,0.002401890643819682
2024-06-04,URTH,-0.00020529819934600457
2024-06-05,URTH,0.010477237077637591
2024-06-06,URTH,0.0006098437173134297
2024-06-07,URTH,-0.004199063007554571
2024-06-10,URTH,0.002244540395406558
2024-06-11,URTH,-0.0013751141855593563
2024-06-12,URTH,0.009316983958380876
2024-06-13,URTH,-0.002172050283448912
2024-06-14,URTH,-0.002924944673941998
2024-06-17,URTH,0.006071751247806789
2024-06-18,URTH,0.0033227523524355096
2024-06-20,URTH,-0.001622127387568062
2024-06-21,URTH,-0.0033171290390653363
2024-06-24,URTH,0.0002718342088898762
2024-06-25,URTH,0.003462988224483876
2024-06-26,URTH,-0.0005414370350209641
2024-06-27,URTH,0.0002708651739471435
2024-06-28,URTH,-0.0016921369395511698
2024-07-01,URTH,0.0021695898873028696
2024-07-02,URTH,0.005209442583718804
2024-07-03,URTH,0.006797596670760742
2024-07-05,URTH,0.006083402136893623
2024-07-08,URTH,-0.0010632011040550005
2024-07-09,URTH,0.0005986424367383503
2024-07-10,URTH,0.010569757005481906
2024-07-11,URTH,-0.004933589521147641
2024-07-12,URTH,0.0074700332835433425
2024-07-15,URTH,6.572874171695275e-05
2024-07-16,URTH,0.005839493905823945
2024-07-17,URTH,-0.011089343522809547
2024-07-18,URTH,-0.008970977108963996
2024-07-19,URTH,-0.007055449420726112
2024-07-22,URTH,0.010658322254515573
2024-07-23,URTH,-0.0031836875524979824
2024-07-24,URTH,-0.020360715665769136
2024-07-25,URTH,-0.004958130749019629
2024-07-26,URTH,0.011126278940044587
