"Value","Timestamp"
"379629.166667","2024-06-06T17:00:00.000Z"
"379629.166667","2024-06-07T06:00:00.000Z"
"379629.166667","2024-06-07T19:00:00.000Z"
"379629.166667","2024-06-08T08:00:00.000Z"
"379629.166667","2024-06-08T21:00:00.000Z"
"359648.684211","2024-06-09T04:00:00.000Z"
"359648.684211","2024-06-09T17:00:00.000Z"
"366070.982143","2024-06-10T04:00:00.000Z"
"366070.982143","2024-06-10T17:00:00.000Z"
"366070.982143","2024-06-11T06:00:00.000Z"
"366070.982143","2024-06-11T19:00:00.000Z"
"366070.982143","2024-06-12T08:00:00.000Z"
"366070.982143","2024-06-12T21:00:00.000Z"
"366070.982143","2024-06-13T10:00:00.000Z"
"366070.982143","2024-06-13T23:00:00.000Z"
"366070.982143","2024-06-14T12:00:00.000Z"
"366070.982143","2024-06-15T01:00:00.000Z"
"366070.982143","2024-06-15T14:00:00.000Z"
"366070.982143","2024-06-16T03:00:00.000Z"
"366070.982143","2024-06-16T16:00:00.000Z"
"366070.982143","2024-06-17T05:00:00.000Z"
"366070.982143","2024-06-17T18:00:00.000Z"
"366070.982143","2024-06-18T07:00:00.000Z"
"366070.982143","2024-06-18T20:00:00.000Z"
"366070.982143","2024-06-19T09:00:00.000Z"
"366070.982143","2024-06-19T22:00:00.000Z"
"366070.982143","2024-06-20T11:00:00.000Z"
"366070.982143","2024-06-21T00:00:00.000Z"
"366070.982143","2024-06-21T13:00:00.000Z"
"366070.982143","2024-06-22T02:00:00.000Z"
"366070.982143","2024-06-22T15:00:00.000Z"
"366070.982143","2024-06-23T04:00:00.000Z"
"366070.982143","2024-06-23T17:00:00.000Z"
"359648.684211","2024-06-24T04:00:00.000Z"
"359648.684211","2024-06-24T17:00:00.000Z"
"359648.684211","2024-06-25T06:00:00.000Z"
"359648.684211","2024-06-25T19:00:00.000Z"
"359648.684211","2024-06-26T08:00:00.000Z"
"359648.684211","2024-06-26T21:00:00.000Z"
"359648.684211","2024-06-27T10:00:00.000Z"
"359648.684211","2024-06-27T23:00:00.000Z"
"359648.684211","2024-06-28T12:00:00.000Z"
"359648.684211","2024-06-29T01:00:00.000Z"
"359648.684211","2024-06-29T14:00:00.000Z"
"359648.684211","2024-06-30T03:00:00.000Z"
"359648.684211","2024-06-30T16:00:00.000Z"
"366070.982143","2024-07-01T04:00:00.000Z"
"366070.982143","2024-07-01T17:00:00.000Z"
"366070.982143","2024-07-02T04:00:00.000Z"
"366070.982143","2024-07-02T17:00:00.000Z"
"451582.482456","2024-07-03T04:00:00.000Z"
"451582.482456","2024-07-03T17:00:00.000Z"
"451582.482456","2024-07-04T04:00:00.000Z"
"451582.482456","2024-07-04T17:00:00.000Z"
"451582.482456","2024-07-05T06:00:00.000Z"
"451582.482456","2024-07-05T19:00:00.000Z"
"451582.482456","2024-07-06T08:00:00.000Z"
"451582.482456","2024-07-06T21:00:00.000Z"
"451582.482456","2024-07-07T10:00:00.000Z"
"451582.482456","2024-07-07T23:00:00.000Z"
"451582.482456","2024-07-08T12:00:00.000Z"
"451582.482456","2024-07-09T01:00:00.000Z"
"451582.482456","2024-07-09T14:00:00.000Z"
"451582.482456","2024-07-10T03:00:00.000Z"
"451582.482456","2024-07-10T16:00:00.000Z"
"451582.482456","2024-07-11T05:00:00.000Z"
"451582.482456","2024-07-11T18:00:00.000Z"
"451582.482456","2024-07-12T07:00:00.000Z"
"451582.482456","2024-07-12T20:00:00.000Z"
"451582.482456","2024-07-13T09:00:00.000Z"
"451582.482456","2024-07-13T22:00:00.000Z"
"451582.482456","2024-07-14T11:00:00.000Z"
"451582.482456","2024-07-15T00:00:00.000Z"
"451582.482456","2024-07-15T13:00:00.000Z"
"451582.482456","2024-07-16T02:00:00.000Z"
"451582.482456","2024-07-16T15:00:00.000Z"
"451582.482456","2024-07-17T04:00:00.000Z"
"451582.482456","2024-07-17T17:00:00.000Z"
"451582.482456","2024-07-18T06:00:00.000Z"
"451582.482456","2024-07-18T19:00:00.000Z"
"451582.482456","2024-07-19T08:00:00.000Z"
"451582.482456","2024-07-19T21:00:00.000Z"
"451582.482456","2024-07-20T10:00:00.000Z"
"451582.482456","2024-07-20T23:00:00.000Z"
"451582.482456","2024-07-21T12:00:00.000Z"
"451582.482456","2024-07-22T01:00:00.000Z"
"451582.482456","2024-07-22T14:00:00.000Z"
"451582.482456","2024-07-23T03:00:00.000Z"
"451582.482456","2024-07-23T16:00:00.000Z"
"452974.115385","2024-07-24T04:00:00.000Z"
"452974.115385","2024-07-24T17:00:00.000Z"
"452974.115385","2024-07-25T06:00:00.000Z"
"452974.115385","2024-07-25T19:00:00.000Z"
"452974.115385","2024-07-26T08:00:00.000Z"
"452974.115385","2024-07-26T21:00:00.000Z"
"452974.115385","2024-07-27T10:00:00.000Z"
"452974.115385","2024-07-27T23:00:00.000Z"
"452974.115385","2024-07-28T12:00:00.000Z"
"452974.115385","2024-07-29T01:00:00.000Z"
"452974.115385","2024-07-29T14:00:00.000Z"
"452974.115385","2024-07-30T03:00:00.000Z"
